id,name,site,pointLat,pointLng,price,buildingCount
2411050070390,辛盛苑花园,福田区皇岗,22.530023219393,114.07201317493,55000元/平,1
247488302232555,华粤宿舍,福田区华强南,22.545106,114.092566,暂无数据,8
247830964022443,金贝苑,罗湖区翠竹,22.574318,114.135325,75000元/平,2
247831724240584,诺德金融中心,福田区福田中心,22.54912,114.070172,暂无数据,1
248253896142393,中银大厦,福田区福田中心,22.553351,114.073797,暂无数据,2
248894945176592,市生产资料公司综合楼,罗湖区东门,22.556534,114.127067,45000元/平,1
248938563055178,太明居,罗湖区百仕达,22.576746,114.136714,42700元/平,1
249710683304364,莲花山庄怡心苑,龙岗区布吉街,22.603978,114.117639,29700元/平,4
2420025154826393,金田新村,福田区福田中心,22.53944,114.07173,109212元/平,2
2411049473285,凯欣园,福田区新洲,22.528842712329,114.04984004074,暂无数据,4
246923539197899,龙西新村18巷,龙岗区龙岗中心城,22.752187,114.255879,暂无数据,1
246948227134329,满京华盈豐中心,龙岗区龙岗双龙,22.727505,114.274537,暂无数据,1
246992910103047,柏龙商业广场,龙岗区龙岗双龙,22.733138,114.28267,暂无数据,1
247013610303298,花样年龙年广场,龙岗区龙岗中心城,22.720130562167,114.25879779695,暂无数据,1
246924429439935,国际科技大厦,福田区华强南,22.545644,114.08994,暂无数据,1
247643019358296,保利文化广场,南山区后海,22.522077,113.944841,暂无数据,3
247488302232555,华粤宿舍,福田区华强南,22.545106,114.092566,暂无数据,8
247830964022443,金贝苑,罗湖区翠竹,22.574318,114.135325,75000元/平,2
2411107733614330,裕安居1区,宝安区新安,22.583532,113.912635,暂无数据,2
2411051250777,泰富华庭,坪山区坪山,22.6955855748,114.35245337115,27300元/平,4
2420028709100417,新锦安雅园二期,宝安区翻身,22.555499,113.910897,64000元/平,3
2411050437034,新洲北村综合楼,福田区新洲,22.532337166236,114.05290493977,暂无数据,2
2411050604392,听涛雅苑一期,宝安区福永,22.680338500516,113.82006267534,暂无数据,3
2411050691468,田华苑小区,罗湖区笋岗,22.575262814517,114.12162014938,暂无数据,3
2411063995487,海信花园,光明区公明,22.791056,113.89363,暂无数据,1
2411050681402,怡富楼,宝安区翻身,22.570605531848,113.89906679204,40000元/平,5
2411050708756,赤石岗村综合楼,龙岗区龙岗双龙,22.727605543132,114.30119048242,暂无数据,1
2411050443589,华强住宅区,福田区华强南,22.544996374746,114.09222265983,75200元/平,29
2411051827168,莺新花园,南山区大学城,22.589371814645,113.96001419396,暂无数据,11
2411051872252,御景城,宝安区松岗,22.77608275551,113.83534501359,暂无数据,7
2420030735660023,福景苑,龙岗区,22.629659,114.169751,暂无数据,2
2420030736708276,龙悦居二期,龙华区梅林关,22.608499,114.036134,暂无数据,6
2420030737756990,金富苑,龙华区观澜,22.731639,114.018686,暂无数据,4
2411062631473,民心乐大楼,盐田区沙头角,22.557324,114.237371,暂无数据,1
