id,name,site,pointLat,pointLng,price,buildingCount
2411062555839,金融路56号,盐田区沙头角,22.556099,114.239052,暂无数据,6
2411063727613,御景水岸,宝安区福永,22.690253,113.832942,50000元/平,46
2411063228042,富光综合楼,盐田区沙头角,22.564839,114.243453,50592元/平,1
2420031605294855,银领公馆,龙岗区布吉大芬,22.627463,114.147623,54953元/平,2
2415184662661229,水务沙头角综合楼,盐田区沙头角,22.562249,114.228586,41591元/平,1
2411063256442,佳兆业新都汇,龙岗区布吉南岭,22.612684,114.137279,52000元/平,2
2411053137364,深航幸福花园,宝安区福永,22.70487709862,113.81879750036,暂无数据,10
246990788571405,华强城市花园一期,宝安区福永,22.706331278061,113.82084936796,62412元/平,5
2411062551059,海天一色雅居,盐田区沙头角,22.560962,114.249601,59800元/平,7
2411050821884,和煦苑,龙岗区龙岗中心城,22.730245,114.234112,36300元/平,9
2411063727613,御景水岸,宝安区福永,22.690253,113.832942,50000元/平,46
24000000000763,福怡商住中心,宝安区福永,22.677001722522,113.82794424609,40303元/平,6
2411063256442,佳兆业新都汇,龙岗区布吉南岭,22.612684,114.137279,52000元/平,2
2420030716782264,红星国际新城,宝安区松岗,22.767339,113.839525,暂无数据,10
2411100691301,全盛紫悦龙庭,龙岗区龙岗中心城,22.737088,114.245414,47000元/平,3
2411048709860,圣淘沙骏园,宝安区西乡,22.580043170901,113.86864366048,88700元/平,12
2420041040234770,格塘新村,龙岗区布吉街,22.604161899774,114.11229798681,暂无数据,13
2411049341875,兴华花园,宝安区西乡,22.585827162009,113.87214780146,42100元/平,8
2411063727613,御景水岸,宝安区福永,22.690253,113.832942,50000元/平,46
2420041182868196,格塘村住宅,龙岗区布吉街,22.607865920151,114.11859000199,59935元/平,4
2420025468462143,长龙新村,龙岗区布吉街,22.617339195798,114.12118162418,34102元/平,31
2411062548901,粤宝花园,龙岗区布吉街,22.601002,114.1182,34600元/平,11
2411100806021,莲花山庄五村,龙岗区布吉街,22.606405,114.117807,67000元/平,75
2411100056536,国际文化大厦,福田区华强南,22.545267,114.084127,暂无数据,1
2411100806247,莲花山庄芙蓉苑,龙岗区布吉街,22.607924,114.112635,暂无数据,140
2411049555741,香域中央花园,福田区香蜜湖,22.555253747539,114.02492237643,131000元/平,10
2420023972634589,联投东方华府一期,宝安区松岗,22.767147606822,113.86495611738,45800元/平,9
2411100805528,莲花山庄三村,龙岗区布吉街,22.606446,114.11571,67000元/平,60
2411100805163,莲花山庄二村,龙岗区布吉街,22.605279,114.115297,67000元/平,104
2411099764576,梧桐花园,龙岗区横岗,22.646296,114.18907,32935元/平,175
2411050700818,信义湛宝广场,龙岗区横岗,22.648467424346,114.20234938737,41300元/平,5
2411063888607,大康福盈门,福田区华强南,22.537163,114.083942,90800元/平,3
2420048636513889,一村东心岭,龙岗区布吉街,22.611763240456,114.1154017546,暂无数据,6
2420030740902583,兴芙楼,罗湖区清水河,22.590768,114.117377,56000元/平,1
249845331997186,中南明珠苑,龙岗区布吉街,22.620246,114.118289,42100元/平,1
2411050499998,福滨南村,福田区皇岗,22.534198,114.088342,暂无数据,3
2415028074065573,盐田股份综合楼,宝安区西乡,22.587117,113.86917,暂无数据,1
249980119625701,布吉一村,龙岗区布吉街,22.608178,114.122966,暂无数据,7
2411050392257,福滨新村,福田区华强南,22.536189633509,114.08514541119,75000元/平,16
2411063414027,宝民花园,宝安区新安,22.573326,113.906226,47500元/平,46
24000000000118,中医院综合楼,宝安区新安,22.578964995674,113.90636597525,52689元/平,1
2411048709860,圣淘沙骏园,宝安区西乡,22.580043170901,113.86864366048,88700元/平,12
2411048374706,荣华里,罗湖区地王,22.549405328987,114.11922574407,暂无数据,3
24000000000159,京基100,罗湖区地王,22.549268,114.11298,暂无数据,4
2411048452826,金田大厦,罗湖区万象城,22.545177,114.121662,暂无数据,1
2411049516068,翠景居,宝安区西乡,22.595465006776,113.88272563112,45200元/平,3
2413604230279808,特丰综合楼,龙岗区龙岗中心城,22.721901,114.258501,23300元/平,1
2420030810110806,南澳湾花园,大鹏新区大鹏半岛,22.537419,114.497708,18000元/平,2
2420021480283232,满京华云著一期,宝安区松岗,22.788767337479,113.83978234146,45800元/平,13
246990788571405,华强城市花园一期,宝安区福永,22.706331278061,113.82084936796,62412元/平,5
2411050957132,布吉中心花园,龙岗区布吉街,22.615199700427,114.13707653568,44800元/平,7
2411099742205,莲丰雅苑福田北大区二期,福田区莲花,22.567092,114.062612,暂无数据,2
2411049605684,海典居,南山区南山中心,22.523542570175,113.93406284161,61300元/平,4
2411063727613,御景水岸,宝安区福永,22.690253,113.832942,50000元/平,46
2411469108555692,丽沙花都,宝安区沙井,22.721164,113.835207,46000元/平,17
2420025873212431,众鑫科技大厦,福田区八卦岭,22.566724,114.105778,暂无数据,1
2411050994408,吉大花园,龙岗区布吉街,22.612819221638,114.1289737443,暂无数据,7
2411049180323,裕安居3区,宝安区新安,22.584500976466,113.91416410074,暂无数据,2
247009478389828,31区水口花园,宝安区新安,22.580249071409,113.90839537152,43380元/平,35
2411050926592,中翠花园,龙岗区布吉大芬,22.618660726287,114.14631796142,43200元/平,12
2411053076703,尚都一期,宝安区宝安中心,22.564173,113.891862,88400元/平,4
