name,site,lat,lng,areaShopTell,areaShopCity,areaShopCityCode,areaShopProvince,areaShopProvinceCode,shopServiceCategory,storeName
合乐城店嘉兴,东栅街道中环东路1468号合乐城A栋一层A115号,30.755293,120.78173,18157385738,嘉兴市,330400,浙江省,330000,"1,2",体验中心
中关村广场购物中心店嘉兴,高照街道中山西路1911号（中关村广场购物中心）F1-145-B、F1-146号,30.758146,120.688352,15868399000,嘉兴市,330400,浙江省,330000,"1,2",体验中心
吾悦广场店嘉兴,嘉兴平湖市当湖街道吾悦广场3幢180-182号,30.678719,121.026909,18969347100,嘉兴市,330400,浙江省,330000,"1,2",体验中心
嘉善银泰百货店嘉兴,嘉善大道399号L-152,30.824604,120.92832,0573-84685551,嘉兴市,330400,浙江省,330000,"1,2",体验中心
桐乡人民路店嘉兴,经济技术开发区人民路903号,30.613665,120.562806,,嘉兴市,330400,浙江省,330000,"5,4",服务中心
海宁大道店嘉兴,经济开发区海昌街道嘉海公路与由拳路交叉口国鸿路1-2号,30.545179,120.668776,,嘉兴市,330400,浙江省,330000,"4,5",服务中心
永高路店嘉兴,永高路56号5号楼,30.729073,120.721192,,嘉兴市,330400,浙江省,330000,"4,5",服务中心
东大营北店嘉兴,吴泾桥北堍674幢,30.7641,120.784522,,嘉兴市,330400,浙江省,330000,"4,5",服务中心
平湖高桥店嘉兴,S07与关桥路交叉口,30.67,121.05,null,嘉兴市,330400,浙江省,330000,"4,5",服务中心
东十里店宿州,安徽省宿州市埇桥区东十里汽车城东1.5公里路北,33.62392,117.062343,0557-2580111,宿州市,341300,安徽省,340000,"1,2,3,4,5",零跑中心
上虞万达广场店绍兴,百官街道高铁新城称山北路399号万达广场1F层1055-b号商铺,30.05306,120.843987,13699783211,绍兴市,330600,浙江省,330000,"1,2",体验中心
柯桥银泰店绍兴,银泰百货聚银中心1幢,30.086131,120.492581,15336776717,绍兴市,330600,浙江省,330000,"1,2",体验中心
诸暨万风新天地店绍兴,浣东街道苎萝东路399号万风新天地西楼4号楼1楼,29.701601,120.263101,18957557389,绍兴市,330600,浙江省,330000,"1,2",体验中心
开元广场店绍兴,剡湖街道鹿山路6号开元广场S1005,29.589762,120.826673,18058690061,绍兴市,330600,浙江省,330000,"1,2",体验中心
八佰伴购物中心店绍兴,八佰伴6025F1021铺位,30.083838,120.615256,0575-88008883,绍兴市,330600,浙江省,330000,"1,2",体验中心
柯桥梅中路店绍兴,柯北经济开发区梅中路280号金成工业园区,30.151838,120.522605,,绍兴市,330600,浙江省,330000,"4,5",服务中心
袍中北路店绍兴,浙江省绍兴市越城区斗门街道袍中北路300号,30.090121,120.616565,,绍兴市,330600,浙江省,330000,"4,5",服务中心
诸暨环城北路店绍兴,绍兴诸暨环城北路77号,29.730957,120.231796,,绍兴市,330600,浙江省,330000,"4,5",服务中心
聚英路店绍兴,曹娥街道聚英路237号,30.006736,120.860216,,绍兴市,330600,浙江省,330000,"4,5",服务中心
嵊州大道南店绍兴,三江街道嵊州大道南1785号,29.56,120.83,,绍兴市,330600,浙江省,330000,"4,5",服务中心
零跑中心宏源店周口,河南省周口市川汇区太清路宏源精品汽车城东门院内80米,33.649448,114.674845,0394-8728777,周口市,411600,河南省,410000,"1,2,3,4,5",零跑中心
开元万达店周口,开元大道开元万达商场1F1071铺位,33.58261,114.646223,0394-8850000,周口市,411600,河南省,410000,"1,2",体验中心
通州万达广场店南通,万达广场1070B-1071号,32.065123,121.091339,19555015111,南通市,320600,江苏省,320000,"1,2",体验中心
崇川大有境店南通,观畅路38号,32.004658,120.914984,13921665258,南通市,320600,江苏省,320000,"1,2",体验中心
钟秀西路店南通,江苏省南通市崇川区 钟秀西路9号百花大厦101室,32.027331,120.847455,0513-81015558,南通市,320600,江苏省,320000,"1,2",体验中心
海门大有境店南通,南通市海门区江海中路337号,31.879754,121.166196,15906298424,南通市,320600,江苏省,320000,"1,2",体验中心
永旺梦乐城店南通,开发区星湖大道1066号星湖城市城广场1幢永旺梦乐城1层129号,31.923368,120.962022,13814628332,南通市,320600,江苏省,320000,"1,2",体验中心
如东文峰大世界店南通,城中街道青园北路19号（文峰大世界F1-09铺）,32.31202762636831,121.18447527404119,13862828985,南通市,320600,江苏省,320000,"1,2",体验中心
如皋万达店南通,如城街道万寿路998号一层1029A,32.410817,120.575902,15062826199,南通市,320600,江苏省,320000,"1,2",体验中心
文峰广场店南通,虹桥路1号文峰广场1F-B1009,31.996519,120.883663,0513-83518999,南通市,320600,江苏省,320000,"1,2",体验中心
海安星湖001店南通,城东镇黄海大道（东）29号,32.535592,120.49598,18068173306,南通市,320600,江苏省,320000,"1,2",体验中心
星湖大道店南通,竹行街道星湖大道1012号,31.917021,120.984193,,南通市,320600,江苏省,320000,"4,5",服务中心
青年中路店南通,涌鑫东城广场2幢407室,32.00332,120.919542,,南通市,320600,江苏省,320000,"4,5",服务中心
百花路店南通,江苏省南通市崇川区百花苑65幢10号,32.049583,120.842436,,南通市,320600,江苏省,320000,"4,5",服务授权点
金桥西路店南通,金桥西路108号,32.053872,121.039443,,南通市,320600,江苏省,320000,"4,5",服务中心
中山西路店南通,中山西路359号,32.379539,120.529752,,南通市,320600,江苏省,320000,"4,5",服务中心
迎宾路店南通,经济开发区立发桥村20组,32.541855,120.504161,,南通市,320600,江苏省,320000,"4,5",体验中心
燎原路店柳州,柳州市燎原路41号（天和人家对面）,24.288504,109.440074,0772-8803770,柳州市,450200,广西壮族自治区,450000,"1,2",体验中心
城中万达店柳州,东环大道256号万达广场3栋1F-1023号铺,24.329631,109.441886,18977290389,柳州市,450200,广西壮族自治区,450000,"1,2",体验中心
汇轮路店柳州,广西省柳州市广西汽车贸易园内汇轮路东区3-2号,24.306145,109.367324,null,柳州市,450200,广西壮族自治区,450000,"4,5",服务中心
环球港店徐州,经济技术开发区徐海路8号环球港内第一层L1091-1093,34.26855,117.27301,15190689205,徐州市,320300,江苏省,320000,"1,2",体验中心
吾悦广场店徐州,徐州市贾汪区中旺路与206国道交汇处东北侧,34.418415,117.451414,18505298892,徐州市,320300,江苏省,320000,"1,2",体验中心
邳州中钰店徐州,东湖街道新苏中心一层F1026-2号,34.328396,117.979777,18952277668,徐州市,320300,江苏省,320000,"1,2",体验中心
复兴苏宁广场店徐州,复兴苏宁广场店A座 1层 122铺位,34.269306,117.202442,87896668,徐州市,320300,江苏省,320000,"1,2",体验中心
君盛广场店徐州,中山北路君盛广场1号楼一层1-103-105.1-103-106号商铺,34.295573,117.191945,13852100222,徐州市,320300,江苏省,320000,"1,2",体验中心
兴业路店徐州,兴业路5号,34.187345,117.252459,,徐州市,320300,江苏省,320000,"4,5",服务中心
徐海路店徐州,经济技术开发区徐海路66号欧蓓莎国际商城D2号楼1-101,34.280231,117.315652,,徐州市,320300,江苏省,320000,"4,5,3",服务中心
北仑银泰店宁波,新碶街道中河路399号1F1088号商铺,29.89529,121.831199,13085608233,宁波市,330200,浙江省,330000,"1,2",体验中心
高新区店宁波,杨木碶路555号,29.88,121.62,0574-55228668,宁波市,330200,浙江省,330000,"4,5,3,2,1",零跑中心
东部银泰城店宁波,浙江省宁波市鄞州区邱隘镇中山东路2266号101室,29.85,121.62,18969847370,宁波市,330200,浙江省,330000,"2,1",体验中心
奉化万达广场店宁波,岳林街道中山东路299号万达广场一层1026-1027号商铺,29.665524,121.423268,13884413222,宁波市,330200,浙江省,330000,"1,2",体验中心
宁海桃源店宁波,宁海气象北路398号桃源广场1F-09（西外街）,29.313951,121.435047,0574-65595557,宁波市,330200,浙江省,330000,"1,2",体验中心
余姚众安广场店宁波,凤山街道新建北路217号1号楼（1楼1002铺）,30.072816,121.160074,15058092396,宁波市,330200,浙江省,330000,"1,2",体验中心
鄞州宝龙广场店宁波,中河街道宝龙商业广场63-70号103室第L1层M1-L1-053/057-1商铺,29.835822,121.567898,18067162718,宁波市,330200,浙江省,330000,"1,2",体验中心
江北万象城店宁波,清河路265号万象城B1层B103,29.898851534111742,121.55531753102501,18888665377,宁波市,330200,浙江省,330000,"1,2",体验中心
慈溪吾悦广场店宁波,浒山街道新城大道南路1449号慈溪新城吾悦广场1042,30.143806,121.259418,18857470769,宁波市,330200,浙江省,330000,"1,2",体验中心
海曙印象城店宁波,中山西路3666号海曙印象城一楼L1-11商铺,29.896708,121.477813,13600625951,宁波市,330200,浙江省,330000,"1,2",体验中心
象山万达店宁波,丹西街道象山万达广场1077号商铺,29.456477,121.871427,18957896289,宁波市,330200,浙江省,330000,"1,2",体验中心
江北万达店宁波,浙江省宁波市江北区江北大道188号万达广场室内步行街1层1-02号,29.915898,121.530493,13757401609,宁波市,330200,浙江省,330000,"1,2",体验中心
海曙恒一广场店宁波,丽园南路1008号海曙恒一广场C入口1楼商场内零跑汽,29.851063,121.514296,0574-55338808,宁波市,330200,浙江省,330000,"1,2",体验中心
浒崇公路店宁波,古塘街道浒崇公路419号,30.19,121.25,,宁波市,330200,浙江省,330000,"4,5",服务中心
鄞县大道店宁波,鄞县大道西段777号,29.83529029,121.45432949,,宁波市,330200,浙江省,330000,"4,5",服务中心
江宁路店宁波,江口街道江宁路181号,29.715606,121.409082,,宁波市,330200,浙江省,330000,"4,5",服务中心
宁慈东路店宁波,宁慈东路456号,29.920613,121.55701,,宁波市,330200,浙江省,330000,"4,5",服务中心
慈海北路店宁波,骆驼街道慈海北路378号,29.9991,121.593651,,宁波市,330200,浙江省,330000,"4,5",服务中心
下应北路店宁波,潘火街道下应北路700号,29.814762,121.592709,,宁波市,330200,浙江省,330000,"4,5",服务中心
宁海金山路店宁波,金山五路8号,29.328137,121.424303,,宁波市,330200,浙江省,330000,"4,5",服务中心
大港一路店宁波,大港一路50号,29.91,121.82,,宁波市,330200,浙江省,330000,"4,5",服务中心
滨海大道店宁波,滨海大道11号,29.42,121.89,,宁波市,330200,浙江省,330000,"4,5",服务中心
光谷中商世界里店武汉,东湖新技术开发区关东街道珞喻路726号鲁巷商业服务中心F1S025号商铺,30.50595821804049,114.39583180937916,15971471771,武汉市,420100,湖北省,420000,"1,2",体验中心
摩尔城店武汉,龙阳大道特6号武汉摩尔城一期B座栋一层L1B-038-3号,30.559346,114.20751,18672772328,武汉市,420100,湖北省,420000,"1,2",体验中心
洪山万科广场店武汉,张家湾白沙洲大道187号洪山万科广场L1层1-15号,30.482966356048454,114.27539946388947,027-88156066,武汉市,420100,湖北省,420000,"1,2",体验中心
兴业路店武汉,武汉市江岸区兴业路136号华创出版产业园二期三号楼一层,30.629331,114.276992,18872211442,武汉市,420100,湖北省,420000,"1,2,3,4,5",零跑中心
金银湖万达店武汉,金山大道1239号,30.637673,114.177202,13986021502,武汉市,420100,湖北省,420000,"1,2",体验中心
华发中城商都店武汉,青年路299号华发中城商都街区一层B5-1号,30.603173,114.26138,13349839023,武汉市,420100,湖北省,420000,"1,2",体验中心
凯德西城店武汉,武汉市硚口区解放大道63号凯德西城1F-52,30.597579,114.193355,13971232929,武汉市,420100,湖北省,420000,"1,2",体验中心
奥山世纪广场店武汉,武汉市青山区和平大道809号奥山世纪广场1层,30.617162,114.360711,18186453796,武汉市,420100,湖北省,420000,"1,2",体验中心
光谷一路店武汉,东湖开发区光谷一路207号,30.485904,114.439674,,武汉市,420100,湖北省,420000,"4,5",服务中心
铁机店武汉,铁机村2号铁机汽车展销中心园区内东区05场地,30.591236,114.369146,027-86610166,武汉市,420100,湖北省,420000,"4,5,3,2,1",零跑中心
维佳体验城店武汉,丁字桥南路525号维佳体验城1-008号,30.503319,114.326487,18062403207 ,武汉市,420100,湖北省,420000,"1,2",体验中心
新吴万达广场店无锡,震泽路33号万达商业广场1楼1039铺位,31.484611,120.365624,0510-83090016,无锡市,320200,江苏省,320000,"1,2",体验中心
宜兴万达广场店无锡,宜兴市宜城街道东虹东路550号万达广场一楼1027商铺,31.363687,119.851174,0510-87058885,无锡市,320200,江苏省,320000,"1,2",体验中心
江阴八佰伴店无锡,澄江街道环城南路160号,31.898018,120.271697,0510-86800556,无锡市,320200,江苏省,320000,"1,2",体验中心
方圆荟店无锡,苏锡路2-7号一层C1009号,31.536575,120.29076,0510-88101115,无锡市,320200,江苏省,320000,"1,2",体验中心
悦尚奥特莱斯店无锡,惠山大道悦尚奥特莱斯2号门E馆,31.633685,120.310976,0510-83138511,无锡市,320200,江苏省,320000,"1,2",体验中心
新吴宝龙广场店无锡,无锡新吴区宝龙广场1171-1172,31.583817,120.298344,0510-88991519,无锡市,320200,江苏省,320000,"1,2",体验中心
梁溪万达广场店无锡,广南路388号无锡梁溪万达广场1F-1013A,31.590331773842113,120.33857345581056,0510-88990262,无锡市,320200,江苏省,320000,"1,2",体验中心
宜兴龙潭东路店无锡,宜城街道龙潭东路197号,31.35,119.83,,无锡市,320200,江苏省,320000,"4,5",服务中心
百乐广场店无锡,钱桥盛岸西路331号百乐商业广场1044-2,31.607139,120.240602,0510-88710016,无锡市,320200,江苏省,320000,"1,2",体验中心
盛岸西路店无锡,盛岸西路620号,31.615458,120.223552,null,无锡市,320200,江苏省,320000,"4,5",服务中心
运河东路店无锡,堰桥街道运河东路9号,31.646735,120.218206,,无锡市,320200,江苏省,320000,"5,4,3",服务中心
澄杨路店无锡,澄杨路200号,31.88,120.32,,无锡市,320200,江苏省,320000,"4,5",服务中心
经开富康城店昆明,自由贸易试验区经开区龙辉路206号富康城购物中心1F15,24.967833,102.792305,13888994477,昆明市,530100,云南省,530000,"1,2",体验中心
金地兰亭店昆明,人民西路899号金地兰亭广场项目一楼1021号商铺,25.046301,102.650168,0871-68181166,昆明市,530100,云南省,530000,"1,2",体验中心
瑞鼎城爱琴海店昆明,白云路168号瑞鼎城爱琴海购物公园B馆1层,25.053946,102.742626,13769117035,昆明市,530100,云南省,530000,"1,2",体验中心
金牛店昆明,云南省昆明市西山区滇池路口金牛小区一号门入口处展厅,25.012272,102.697426,0871-65301188,昆明市,530100,云南省,530000,"1,3,4,5,2",零跑中心
穿金路店昆明,穿金路524号院内厂房1号,25.07,102.75,,昆明市,530100,云南省,530000,"4,5",服务中心
马家堡凯德店北京,南三环西路16号1号楼01层16A号,39.86,116.37,010-87531560,北京市,110100,北京,110000,"1,2",体验中心
永旺梦乐城店北京,丰葆路88号院1号楼1层167,39.817953,116.29207,18513055918,北京市,110100,北京,110000,"1,2",体验中心
乐多港店北京,北京市昌平区城南街道南口路29号1F-1002号,40.229998,116.190284,010-83738928,北京市,110100,北京,110000,"1,2",体验中心
石景山首钢园店北京,石景山路68号五一剧场南路2号院1号楼六工汇 D1-1-09 号,39.915034,116.157102,18515438908,北京市,110100,北京,110000,"1,2",体验中心
翠微印象城店北京,翠微路12号一层23号商铺,39.912477,116.303401,15300090625,北京市,110100,北京,110000,"1,2",体验中心
瀛海环宇坊店北京,瀛海镇瀛永街瀛海环宇坊购物中心L123-1,39.75681810074667,116.43840551376343,13910056660,北京市,110100,北京,110000,"1,2",体验中心
顺义华联店北京,仁和镇新顺南大街8号院1幢一层F1-03C（华联商厦）,40.128395,116.652198,13552852412,北京市,110100,北京,110000,"1,2",体验中心
华联回龙观店北京,回龙观西大街华联商场一层F1-16,40.075958,116.319244,15002223301,北京市,110100,北京,110000,"1,2",体验中心
密云万象汇店北京,滨河路178号一层L162、LD122,40.356556,116.836121,18240179140,北京市,110100,北京,110000,"1,2",体验中心
天通苑店北京,立水桥北路天通苑华联购物中心1层F1-44B号,40.070404,116.414814,010-53652775,北京市,110100,北京,110000,"1,2",体验中心
丽泽天地店北京,丰台北路17号,39.867647,116.305343,17600306217,北京市,110100,北京,110000,"1,2",体验中心
远洋未来广场店北京,北四环东路73号远洋未来广场一层F1-20+21,39.990181,116.432355,18210583320,北京市,110100,北京,110000,"1,2",体验中心
天宫院凯德MALL店北京,华佗路2号凯德MALL·大兴01层37号,39.672324,116.318949,010-61258289,北京市,110100,北京,110000,"1,2",体验中心
延庆万达店北京,区延庆镇庆园街59号,40.474098,115.984571,15811355092,北京市,110100,北京,110000,"1,2",体验中心
朝阳姚家园万象汇店北京,姚家园万象汇L116B,39.940928,116.516241,18141908814,北京市,110100,北京,110000,"1,2",体验中心
双羊路店北京,双羊路15号,39.81,116.53,,北京市,110100,北京,110000,"4,5",服务中心
朝阳惠多港店北京,北京市朝阳区豆各庄黄厂西路1号A2栋一层1F-014号,39.85,116.56,,北京市,110100,北京,110000,"1,2",体验中心
通州远洋乐堤港店北京,通顺路远洋乐堤港西区零跑汽车101-A107,39.853551,116.410218,15652611163,北京市,110100,北京,110000,"1,2",体验中心
朝阳北路店北京,北京市朝阳区朝阳北路与黄杉木店路交汇处东北角B座(北京达世行同驰店),39.924513,116.530009,null,北京市,110100,北京,110000,"4,5,3",服务中心
朝阳毕淘买店北京,北京市朝阳区酒仙桥路12号 毕淘买生活广场1层059号,39.98195,116.49775,13581707217,北京市,110100,北京,110000,"1,2",体验中心
西长安中骏世界城店北京,北京市门头沟区新城东街北京西长安中骏世界城一层M108,39.91,116.12,,北京市,110100,北京,110000,"2,1",体验中心
清河店北京,清河街道安宁庄15号,40.042026,116.330455,,北京市,110100,北京,110000,"4,5",服务中心
京密路店北京,北京市密云区十里堡镇政府西行200米路北,40.36,116.80,,北京市,110100,北京,110000,"4,5",服务中心
滕州万达店枣庄,山东省枣庄市滕州市万达广场西南角龙泉路沿街外铺,35.109681,117.194404,18263266169,枣庄市,370400,山东省,370000,"1,2",体验中心
薛城万达店枣庄,永兴路126号万达广场T-01号,34.793673,117.267046,0632-5568789,枣庄市,370400,山东省,370000,"1,2",体验中心
双子星恒太城店枣庄,黄河路双子星恒太城1F-005,34.80,117.32,15318079155,枣庄市,370400,山东省,370000,"1,2",体验中心
燕山北路店枣庄,枣庄市薛城区燕山北路1168号（现代实验学校对面）,34.81,117.27,,枣庄市,370400,山东省,370000,"4,5",服务中心
富源国际汽车城店枣庄,北辛西路富源国际汽车城,35.107156,117.136686,,枣庄市,370400,山东省,370000,"4,5",服务中心
浦江万达店上海,永跃路360号浦江万达1楼1011,31.026891,121.512026,13764512227,上海市,310100,上海,310000,"1,2",体验中心
九新公路店上海,上海市松江区新桥镇九新公路3158、3188号,31.060,121.302,021-57653561,上海市,310100,上海,310000,"1,2,3,4,5",零跑中心
嘉定百联广场店上海,上海市嘉定区澄浏中路3172号百联广场1FG58-F01-1-112,31.39,121.28,15221323187,上海市,310100,上海,310000,"1,2",体验中心
宝山万达店上海, 上海市宝山区一二八纪念路936号1层1018A,31.32,121.45,13122179702,上海市,310100,上海,310000,"2,1",体验中心
江杨南路店上海,上海市宝山区江杨南路1461号3幢,31.33373,121.4675,021-66201741,上海市,310100,上海,310000,"2,1",体验中心
金桥国际店上海,张杨路3611弄金桥国际商业广场7座108室零跑汽车,31.26,121.58,17621070602,上海市,310100,上海,310000,"2,1",体验中心
凯德龙之梦店上海,沪闵路6088号01层36-37室,31.10875,121.37869,021-52275680,上海市,310100,上海,310000,"1,2",体验中心
虹桥龙湖天街店上海,申长路869号虹桥龙湖天街A座1层23室,31.191271,121.313343,18701990915,上海市,310100,上海,310000,"1,2",体验中心
周浦万达店上海,沪南路3449弄一层127-4号铺位,31.114507,121.569542,13758199972,上海市,310100,上海,310000,"1,2",体验中心
江桥万达店上海,金沙江西路1051号一层1105B商铺,31.239695,121.32375,18918599835,上海市,310100,上海,310000,"1,2",体验中心
松江万达店上海,广富林路658号松江万达广场,31.057546,121.242935,18621767113,上海市,310100,上海,310000,"1,2",体验中心
崇明万达店上海,翠竹路2325号1层B馆1019,31.626121807510604,121.4179102180733,18045532067,上海市,310100,上海,310000,"1,2",体验中心
森兰花园城店上海,启帆路517号,31.314382,121.591408,13817434100,上海市,310100,上海,310000,"1,2",体验中心
马桥万达店上海,上海市闵行区马桥万达一楼1057零跑体验中心,31.023398,121.372951,13524290805,上海市,310100,上海,310000,"1,2",体验中心
金汇龙湖天街店上海,南行港路388号金汇龙湖天街A座1层11室,30.968337,121.511931,18920698896,上海市,310100,上海,310000,"1,2",体验中心
临港万达店上海,鸿音路2555号万达广场,30.89165474269821,121.81462305186095,13402122575,上海市,310100,上海,310000,"1,2",体验中心
宝山森兰花园城店上海,上海市宝山区水产路2069号101部位1-35,31.37,121.45,17717572565,上海市,310100,上海,310000,"1,2",体验中心
嘉定宝龙城店上海,上海市嘉定区阿克苏路1099号宝龙广场一楼142室,31.345639,121.260559,18616730397,上海市,310100,上海,310000,"1,2",体验中心
中环百联购物广场店上海,真光路1288号一楼 0060铺,31.24,121.38,15900712448,上海市,310100,上海,310000,"1,2",体验中心
青浦万达广场店上海,淀山湖大道851号A区一楼1009零跑汽车,31.132787,121.08136,13311886277,上海市,310100,上海,310000,"1,2",体验中心
浦东漫乐城店上海,齐河路258号1层1-14,31.178945,121.503685,15505588833,上海市,310100,上海,310000,"1,2",体验中心
金山万达店上海,龙皓路1088号金山万达1017铺,30.75,121.34,13817414223,上海市,310100,上海,310000,"1,2",体验中心
施惠路店上海,施惠路688号,31.05,121.25,null,上海市,310100,上海,310000,"4,5",服务中心
都会路店上海,都会路2501号,31.07,121.41,,上海市,310100,上海,310000,"4,5",服务中心
顾戴路店上海,莘庄镇顾戴路3100弄68号,31.13,121.35,,上海市,310100,上海,310000,"4,5",服务中心
爱特路店上海,爱特路75号,31.232334,121.319314,,上海市,310100,上海,310000,"3,4,5",服务中心
桂平路店上海,桂平路309号,31.16,121.41,,上海市,310100,上海,310000,"4,5",服务中心
万荣路店上海,汶水路269号,31.291771,121.440851,,上海市,310100,上海,310000,"5,4",服务中心
园中路店上海,惠南镇园中路65号1幢106室,31.03629,121.726469,,上海市,310100,上海,310000,"4,5",服务中心
崮山路店上海,崮山路951号,31.24,121.56,,上海市,310100,上海,310000,"4,5",服务中心
江杨南路店上海,江杨南路1461号,31.333652,121.467382,,上海市,310100,上海,310000,"4,5",服务中心
金桥太茂店上海,金高路1882号金桥太茂商业广场F1 114B商铺,31.27,121.61,18502112199,上海市,310100,上海,310000,"2,1",体验中心
安吉万象店湖州,昌硕街道天荒坪中路489号昌硕广场5幢1-1016号,30.631319,119.690004,18268247353,湖州市,330500,浙江省,330000,"1,2",体验中心
田横路店湖州,田横路118号,30.882016,120.061443,13819286155,湖州市,330500,浙江省,330000,"4,5,3,2,1",零跑中心
南浔吾悦店湖州,南浔镇南林路518号1025号商铺,30.860611676223822,120.410135334627,13567281413,湖州市,330500,浙江省,330000,"1,2",体验中心
织里吾悦广场店湖州,织里镇吴兴大道5005号,30.858356,120.237401,13587288337,湖州市,330500,浙江省,330000,"1,2",体验中心
万达广场店湖州,大升路万达广场一楼,30.860919,120.142153,13819285009,湖州市,330500,浙江省,330000,"1,2",体验中心
长兴利时店湖州,太湖街道利时广场14幢101室-24号,31.020289,119.919286,18757210995,湖州市,330500,浙江省,330000,"1,2",体验中心
南浔大道店湖州,经济开发区南浔大道1677号1幢,30.85397,120.3929,,湖州市,330500,浙江省,330000,"4,5",服务中心
沭阳万达店宿迁,北京南路22号沭阳万达广场步行街1F层1061A、1061B号商铺,34.096402,118.763364,13337854357,宿迁市,321300,江苏省,320000,"1,2",体验中心
金鹰店宿迁,新青年路2号金鹰购物中心一楼F1188,33.955169,118.2914,0527-88885208,宿迁市,321300,江苏省,320000,"1,2",体验中心
崇文街店宿迁,苏州宿迁工业园区名车广场,33.93687,118.245524,0527-84568299,宿迁市,321300,江苏省,320000,"4,5",服务中心
颍泉万达店阜阳,阜阳市颍泉区颍泉万达商铺1007户,32.93256,115.817554,0558-2789000,阜阳市,341200,安徽省,340000,"1,2",体验中心
吾悦广场店阜阳,清河街道阜南路与淮河路交叉口阜阳新城吾悦广场1055号,32.87699,115.78999,13470765485,阜阳市,341200,安徽省,340000,"1,2",体验中心
世纪金源店阜阳,东盛路50号,32.91281598922565,115.88929644858379,15755843528,阜阳市,341200,安徽省,340000,"1,2",体验中心
汽贸物流园店阜阳,汽贸路一号（领上分公司）,32.84112,115.860121,,阜阳市,341200,安徽省,340000,"4,5",服务中心
港汇万达店商丘,商丘港汇万达零跑体验中心3号门1015铺,34.44771,115.646114,0370-2035255,商丘市,411400,河南省,410000,"1,2",体验中心
帝壹茂店商丘,帝和时代中心帝壹茂1层143号,34.420283,115.651417,0370-2788802,商丘市,411400,河南省,410000,"1,2",体验中心
锦绣路店商丘,锦绣路金桥路交叉口西100米,34.443604,115.59451,,商丘市,411400,河南省,410000,"4,5",服务中心
东台吾悦广场店盐城,惠阳路107号吾悦广场一楼1035、1036室（三号门入口）,32.83174345933573,120.32008528302099,19905152200,盐城市,320900,江苏省,320000,"1,2",体验中心
金鹰国际购物中心店盐城,解放南路288号,33.340359,120.163625,19851506268,盐城市,320900,江苏省,320000,"1,2",体验中心
盐都万达广场店盐城,盐城市盐都区万达广场,33.358878,120.127752,18068888618,盐城市,320900,江苏省,320000,"1,2",体验中心
大丰吾悦店盐城,常新北路吾悦广场一楼,33.211617841716496,120.45265484328866,19952892791,盐城市,320900,江苏省,320000,"1,2",体验中心
争进路店盐城,盐城市盐都区争进路8号,33.308025,120.11241,,盐城市,320900,江苏省,320000,"4,5",服务中心
希望大道店盐城,经济开发区希望大道3号9幢,33.37,120.22,,盐城市,320900,江苏省,320000,"4,5",服务中心
万达广场店聊城,新区街道柳园北路万达广场室内步行街1F层1028号,36.478452,115.987608,18006357777,聊城市,371500,山东省,370000,"1,2",体验中心
银座商城店聊城,柳园南路19号银座商城1楼零跑汽车,36.449981,115.987916,18954488588,聊城市,371500,山东省,370000,"1,2",体验中心
光岳北路店聊城,光岳路西双力路北,36.48,116.03,,聊城市,371500,山东省,370000,"4,5",服务中心
万嘉360店濮阳,濮阳市黄河路与长庆路交叉口北路东万嘉360广场1-70商铺,35.771625,115.065519,0393-5550777,濮阳市,410900,河南省,410000,"1,2",体验中心
万达店濮阳,绿城路与开州路交叉口西南角濮阳经开万达广场室内步行街1F层1020号,35.7906340408939,115.02515560823707,0393-5552666,濮阳市,410900,河南省,410000,"1,2",体验中心
绿城路店濮阳,绿城路与大庆路交叉口西100米路北  ,35.789969,115.079483,,濮阳市,410900,河南省,410000,"4,5,3",服务中心
寿光万达广场店潍坊,圣城街道学院路1111号，万达广场一楼1068铺位（零跑汽车）,36.87412603131086,118.77164840698244,18605367729,潍坊市,370700,山东省,370000,"1,2",体验中心
银座店潍坊,胜利东街4000号潍坊银座商城,36.71,119.16,05368886111,潍坊市,370700,山东省,370000,"1,2",体验中心
奎文万达广场店潍坊,潍坊市奎文区鸢飞路958号万达广场1号楼1F-09A商铺,36.718361,119.128644,13626363979,潍坊市,370700,山东省,370000,"1,2",体验中心
潍州路店潍坊,潍州路金宝乐园南两公里路西,36.639822,119.130495,,潍坊市,370700,山东省,370000,"4,5",服务中心
经开万达店赣州,经济技术开发区金岭大道18号万达广场室内步行街L1层1007号商铺,25.840704,114.90028,18179789100,赣州市,360700,江西省,360000,"1,2",体验中心
爱琴海店赣州,东山街道办事处爱琴海购物公园1层F1016号商铺,25.683871,114.764841,19914684553,赣州市,360700,江西省,360000,"1,2",体验中心
万盛购物中心店赣州,兴国路9号和富城百货L1-001C（EF栋-02）号铺,25.828618,114.939768,13766311621,赣州市,360700,江西省,360000,"1,2",体验中心
沙河大道店赣州,沙河镇沙河工业园25号,25.809,114.970199,,赣州市,360700,江西省,360000,"4,5",服务中心
工贸购物中心店临汾,解放西路28号,36.083565,111.522002,0357-2881118,临汾市,141000,山西省,140000,"1,2",体验中心
鼓楼南大街店临汾,尧庙镇鼓楼南大街1226号,36.051457,111.500848,,临汾市,141000,山西省,140000,"4,5",服务中心
白湖亭万达店福州,东升街道则徐大道398号白湖亭万达广场1F1076铺位,26.026431,119.3327,13599085142,福州市,350100,福建省,350000,"1,2",体验中心
